FIPS	year	area_sqkm	n_farm_fert_kgsqkm	p_farm_fert_kgsqkm	n_nonfarm_fert_kgsqkm	p_nonfarm_fert_kgsqkm	n_total_fert_kgsqkm	p_total_fert_kgsqkm	n_manure_kgsqkm	p_manure_kgsqkm	n_livestock_dem_kgsqkm	p_livestock_dem_kgsqkm	n_livestock_prod_kgsqkm	p_livestock_prod_kgsqkm	n_livestock_rec_kgsqkm	p_livestock_rec_kgsqkm	n_crop_rem_kgsqkm	p_crop_rem_kgsqkm	n_pasture_rem_kgsqkm	p_pasture_rem_kgsqkm	n_crop_fix_kgsqkm	n_human_food_dem_kgsqkm	p_human_food_dem_kgsqkm	n_human_food_waste_kgsqkm	p_human_food_waste_kgsqkm	p_human_nonfood_dem_kgsqkm	p_human_nonfood_waste_kgsqkm	p_human_total_dem_kgsqkm	p_human_total_waste_kgsqkm	n_point_source_kgsqkm	p_point_source_kgsqkm	n_atm_dep_kgsqkm	p_atm_dep_kgsqkm	n_nat_fix_kgsqkm	n_rock_kgsqkm	n_emis_total_kgsqkm	n_emis_ag_kgsqkm	n_emis_fire_kgsqkm	n_emis_lightning_kgsqkm	n_emis_nonpoint_kgsqkm	n_emis_point_kgsqkm	n_emis_transport_kgsqkm	n_ag_n2o_kgsqkm	n_ag_n2_kgsqkm	n_terr_surplus_kgsqkm	p_terr_surplus_kgsqkm	n_ag_surplus_kgsqkm	p_ag_surplus_kgsqkm	n_leg_ag_surplus_kgsqkm	p_leg_ag_surplus_kgsqkm	n_nue_kgsqkm	p_nue_kgsqkm
10001	1960	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	1378.205085	919.8143675	942.8285303	221.9212398	1253.067893	322.6485028	310.2393623	100.727263	269.8879365	118.9974845	1940.34493	301.1172488	301.6160908	66.4949657	1180.376741	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	95.40518344	162.1888118	3811.232747	278.8302762	1561.065427	840.6183585	15403.93993	9154.69135	0.554160962	0.263736409
10001	1961	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	1537.995207	942.3950783	899.3094374	213.2330228	1200.460829	309.3145668	301.1513915	96.08154404	257.4304453	114.3387328	1865.28534	295.4608796	278.3986626	61.37639896	1079.49445	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	96.87850975	164.6934666	3811.232747	278.8302762	1651.513754	860.1672215	17055.45368	10014.85857	0.53039292	0.255671249
10001	1962	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	1697.785329	964.9757891	855.7903446	204.5448058	1147.853765	295.9806309	292.0634207	91.43582508	244.972954	109.679981	1790.225751	289.8045104	255.1812344	56.25783221	978.612159	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	98.35183605	167.1981213	3811.232747	278.8302762	1741.962081	879.7160846	18797.41576	10894.57466	0.50683198	0.247797697
10001	1963	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	1857.57545	987.5564999	812.2712517	195.8565888	1095.246702	282.6466949	282.9754499	86.79010611	232.5154627	105.0212292	1715.166162	284.1481411	231.9638062	51.13926546	877.7298681	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	99.82516236	169.702776	3811.232747	278.8302762	1832.410408	899.2649476	20629.82617	11793.8396	0.483475445	0.240109007
10001	1964	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2017.365572	1010.137211	768.7521588	187.1683718	1042.639638	269.312759	273.8874791	82.14438715	220.0579715	100.3624775	1640.106572	278.4917719	208.746378	46.02069872	776.8475771	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	101.2984887	172.2074307	3811.232747	278.8302762	1922.858736	918.8138107	22552.68491	12712.65341	0.460320668	0.232598742
10001	1965	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2107.821805	1003.705429	742.4918922	181.691065	1004.951515	261.7339205	262.4596225	80.04285556	212.5408791	97.42546368	1862.848405	307.9203183	204.0989056	44.99610644	981.4491272	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	102.1278801	173.6173961	3811.232747	278.8302762	1968.914419	877.4761754	24521.59933	13590.12959	0.486159632	0.259761455
10001	1966	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2198.278038	997.2736467	716.2316257	176.2137581	967.2633918	254.1550821	251.031766	77.94132396	205.0237867	94.48844991	2085.590238	337.3488646	199.4514333	43.97151417	1186.050677	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	102.9572715	175.0273615	3811.232747	278.8302762	2014.970103	836.1385402	26536.56943	14426.26813	0.508611035	0.287475488
10001	1967	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2288.734271	990.8418647	689.9713591	170.7364513	929.5752688	246.5762436	239.6039095	75.83979237	197.5066944	91.55143614	2308.332071	366.777411	194.8039609	42.9469219	1390.652227	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	103.7866629	176.4373269	3811.232747	278.8302762	2061.025786	794.800905	28597.59522	15221.06904	0.528300072	0.315757798
10001	1968	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2379.190504	984.4100827	663.7110925	165.2591444	891.8871457	238.9974052	228.1760529	73.73826077	189.989602	88.61442238	2531.073904	396.2059574	190.1564885	41.92232963	1595.253778	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	104.6160543	177.8472923	3811.232747	278.8302762	2107.08147	753.4632697	30704.67669	15974.5323	0.545707011	0.344626044
10001	1969	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2469.646736	977.9783007	637.450826	159.7818376	854.1990227	231.4185668	216.7481964	71.63672918	182.4725096	85.67740861	2753.815737	425.6345037	185.5090161	40.89773735	1799.855328	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	105.4454457	179.2572577	3811.232747	278.8302762	2153.137154	712.1256345	32857.81384	16686.65794	0.561206883	0.374098625
10001	1970	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2592.323404	1021.262445	652.63203	164.4915333	880.3213087	237.6005911	227.6892784	73.10905774	186.8181819	88.20281783	2766.256579	423.1041695	175.7978098	38.75678284	1835.096142	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	106.7156691	181.4166374	3811.232747	278.8302762	2313.794996	762.6498087	35171.60884	17449.30775	0.544533168	0.356822897
10001	1971	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2715.000072	1064.546589	667.813234	169.2012291	906.4435946	243.7826154	238.6303605	74.5813863	191.1638542	90.72822706	2778.697422	420.5738353	166.0866035	36.61582833	1870.336955	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	107.9858925	183.5760172	3811.232747	278.8302762	2474.452839	813.1739828	37646.06167	18262.48173	0.528958298	0.340891249
10001	1972	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2837.676739	1107.830733	682.994438	173.9109248	932.5658805	249.9646397	249.5714425	76.05371487	195.5095265	93.25363629	2791.138264	418.0435011	156.3753972	34.47487382	1905.577769	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	109.2561159	185.735397	3811.232747	278.8302762	2635.110682	863.698157	40281.17236	19126.17989	0.514377112	0.326152699
10001	1973	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	2960.353407	1151.114877	698.175642	178.6206206	958.6881665	256.146664	260.5125246	77.52604343	199.8551988	95.77904552	2803.579107	415.5131669	146.6641909	32.33391931	1940.818583	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	110.5263393	187.8947768	3811.232747	278.8302762	2795.768525	914.2223312	43076.94088	20040.40222	0.500697455	0.312478059
10001	1974	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3083.030074	1194.399022	713.356846	183.3303163	984.8104524	262.3286884	271.4536066	78.99837199	204.2008711	98.30445474	2816.01995	412.9828326	136.9529846	30.1929648	1976.059397	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	111.7965627	190.0541566	3811.232747	278.8302762	2956.426368	964.7465054	46033.36725	21005.14872	0.487838222	0.299756143
10001	1975	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3091.41507	1159.69915	765.9642604	200.3046551	1071.092761	284.6130802	305.1285009	84.30842509	219.2599259	107.4063488	3021.750421	443.8437832	130.5104575	28.77263071	2153.643519	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	112.0310032	190.4527054	3811.232747	278.8302762	2989.272429	916.1600218	49022.63968	21921.30875	0.502701536	0.32635481
10001	1976	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3099.800066	1124.999278	818.5716749	217.2789939	1157.37507	306.8974721	338.8033953	89.61847819	234.3189807	116.5082429	3227.480892	474.7047338	124.0679305	27.35229662	2331.227641	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	112.2654437	190.8512543	3811.232747	278.8302762	3022.118489	867.5735382	52044.75817	22788.88228	0.516430045	0.353655977
10001	1977	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3108.185062	1090.299406	871.1790893	234.2533327	1243.657379	329.181864	372.4782896	94.92853129	249.3780356	125.610137	3433.211363	505.5656844	117.6254034	25.93196253	2508.811762	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	112.4998842	191.2498031	3811.232747	278.8302762	3054.96455	818.9870546	55099.72272	23607.86934	0.529148933	0.381687848
10001	1978	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3116.570058	1055.599534	923.7865038	251.2276715	1329.939688	351.4662558	406.1531839	100.2385844	264.4370904	134.712031	3638.941835	536.4266349	111.1828764	24.51162844	2686.395884	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	112.7343247	191.648352	3811.232747	278.8302762	3087.810611	770.400571	58187.53333	24378.26991	0.540965624	0.410480156
10001	1979	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3250.126701	1005.897535	973.7908855	265.1291821	1400.869992	371.1493195	427.0791063	106.0201374	278.7510181	142.1662287	3605.745203	543.7648842	104.5578684	23.0510642	2524.731477	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	114.2130304	194.1621517	3811.232747	278.8302762	3142.903861	727.2618332	61330.43719	25105.53174	0.534291407	0.427815464
10001	1980	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3383.683344	956.1955361	1023.795267	279.0306927	1471.800296	390.8323832	448.0050286	111.8016904	293.0649457	149.6204264	3572.54857	551.1031335	97.93286049	21.59049997	2363.067071	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	115.6917361	196.6759514	3811.232747	278.8302762	3197.997112	684.1230953	64528.4343	25789.65484	0.52766036	0.446155628
10001	1981	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3517.239988	906.493537	1073.799649	292.9322034	1542.7306	410.5154469	468.9309509	117.5832435	307.3788734	157.0746242	3539.351938	558.4413828	91.30785256	20.12993573	2201.402664	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	117.1704418	199.1897511	3811.232747	278.8302762	3253.090362	640.9843575	67781.52466	26430.6392	0.521072065	0.465590627
10001	1982	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3650.796631	856.7915378	1123.804031	306.833714	1613.660904	430.1985106	489.8568733	123.3647965	321.6928011	164.5288219	3506.155306	565.7796321	84.68284462	18.6693715	2039.738257	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	118.6491475	201.7035508	3811.232747	278.8302762	3308.183612	597.8456197	71089.70828	27028.48482	0.514526111	0.486221514
10001	1983	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3728.168793	818.4813257	1188.559603	325.6250935	1722.145889	454.6883964	533.5862867	129.0633028	340.2293082	174.6050403	3331.691093	533.050275	84.0760408	18.53559416	1945.795101	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	119.6082342	203.3339982	3811.232747	278.8302762	3530.832404	611.0561442	74620.54068	27639.54096	0.485490665	0.465909697
10001	1984	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3805.540956	780.1711136	1253.315175	344.416473	1830.630875	479.1782822	577.3157001	134.7618092	358.7658153	184.6812588	3157.22688	500.3209179	83.46923698	18.40181681	1851.851944	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	120.5673209	204.9644456	3811.232747	278.8302762	3753.481195	624.2666688	78374.02188	28263.80763	0.456860114	0.444892798
10001	1985	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3882.913118	741.8609015	1318.070747	363.2078526	1939.11586	503.6681681	621.0451135	140.4603155	377.3023224	194.7574772	2982.762666	467.5915608	82.86243317	18.26803947	1757.908788	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	121.5264076	206.594893	3811.232747	278.8302762	3976.129987	637.4771933	82350.15186	28901.28482	0.428626049	0.423133456
10001	1986	1547.347215	964.185968	160.0743333	10.4775619	2.127830432	3960.28528	703.5506894	1382.826319	381.9992321	2047.600846	528.1580539	664.7745269	146.1588219	395.8388295	204.8336957	2808.298453	434.8622037	82.25562935	18.13426213	1663.965632	99.7232177	10.27743306	75.47489906	8.205887962	6.793141617	6.793141617	17.24473488	15.19138261	16.94253867	1.458779206	1016.881196	9.59	541.5660819	226.6737839	1118.499024	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	122.4854943	208.2253404	3811.232747	278.8302762	4198.778778	650.6877178	86548.93064	29551.97254	0.400780291	0.400591622
10001	1987	1547.347215	3995.071655	656.9217239	42.5857877	8.31875346	4037.657443	665.2404773	1447.581891	400.7906116	2156.085831	552.6479397	708.5039403	151.8573282	414.3753366	214.9099141	2633.83424	402.1328465	81.64882553	18.00048478	1570.022475	426.4674557	43.95155744	322.7692499	35.09257164	42.57807127	42.57807127	86.5296287	77.67064291	107.6116403	2.989212088	1631.846141	11.2	1190.316214	83.89273021	2551.232602	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	123.0187231	209.1318293	3811.232747	752.7688853	4378.841782	655.5794889	90927.77242	30207.55203	0.375581908	0.380191129
10001	1988	1547.347215	3671.416437	589.4701532	47.77983847	8.084158408	3719.196276	597.5543116	1430.652209	395.8007641	2133.267265	545.5996936	702.6150565	149.7989295	410.5908392	213.0448237	3043.643153	463.6475097	85.59158467	18.86971438	1855.574622	429.2848066	44.24191244	324.9015444	35.32440196	42.85935267	42.85935267	87.10126511	78.18375463	109.1430012	3.031750052	1631.846141	11.2	1190.316214	83.89273021	2551.232602	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	119.744326	203.5653542	3811.232747	619.0913207	3914.000115	521.6234077	94841.77254	30729.17544	0.437453177	0.470578702
10001	1989	1547.347215	3925.844142	626.0159262	61.51819001	9.139513007	3987.362332	635.1554392	1413.722526	390.8109167	2110.448699	538.5514475	696.7261727	147.7405309	406.8063418	211.1797333	3453.452066	525.1621729	89.53434381	19.73894398	2141.126768	437.6606061	45.10511882	331.2407164	36.01361831	43.69558386	43.69558386	88.80070268	79.70920217	108.9938989	3.027608124	1631.846141	11.2	1190.316214	83.89273021	2551.232602	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	122.2507581	207.8262887	3811.232747	591.7133852	4027.241371	491.66467	98869.01391	31220.84011	0.461648655	0.516471587
10001	1990	1547.347215	4782.329995	733.4178062	42.04938579	7.549695301	4824.379381	740.9675015	1396.792844	385.8210693	2087.630133	531.5032015	690.8372888	145.6821322	403.0218444	209.3146429	3863.260979	586.6768361	93.47710296	20.60817358	2426.678915	448.0390524	46.17471715	339.0955791	36.86762573	44.73175724	44.73175724	90.9064744	81.59938297	108.8447967	3.023466197	1631.846141	11.2	1190.316214	83.89273021	2551.232602	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	130.7777716	222.3222118	3811.232747	632.9111177	4742.540775	532.5620394	103611.5547	31753.40215	0.448913546	0.52417482
10001	1991	1547.347215	4604.170887	701.8088696	70.28092915	10.76810676	4674.451816	712.5769764	1379.863161	380.8312218	2064.811566	524.4549554	684.948405	143.6237336	399.237347	207.4495525	4273.069892	648.1914992	97.4198621	21.47740318	2712.231061	458.6743512	47.2707866	347.1448391	37.74276867	45.79357452	45.79357452	93.06436111	83.53634319	108.9938989	3.027608124	1585.466609	11.2	1190.316214	83.89273021	2504.584484	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	128.9583356	219.2291705	3811.232747	539.9530422	4423.195218	434.4485922	108034.7499	32187.85074	0.491368402	0.598713741
10001	1992	1547.347215	4661.560721	724.2227142	52.45170522	9.353427504	4714.012426	733.5761417	1362.933479	375.8413744	2041.993	517.4067093	679.0595212	141.5653349	395.4528496	205.5844621	4682.878804	709.7061624	101.3626212	22.34663278	2997.783208	464.2689197	47.84736049	351.3790536	38.20312689	46.35213047	46.35213047	94.19949096	84.55525736	109.1430012	3.031750052	1585.99638	11.2	1190.316214	83.89273021	2457.936367	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	129.4943889	220.1404612	3811.232747	495.466611	4339.398603	390.3579262	112374.1485	32578.20866	0.519035116	0.645149832
10001	1993	1547.347215	4153.898968	614.9770334	47.75204898	10.30408679	4201.651017	625.2811202	1397.389504	383.6627747	2087.647309	528.9887866	690.2578057	145.3260119	428.3868759	221.1055486	4681.703417	703.87793	99.96140276	22.03771698	3036.909845	473.519623	48.8007341	358.380391	38.96433613	38.12557351	38.12557351	86.92630761	77.08990964	109.1268844	3.03130235	1611.074674	11.2	1179.273254	83.89273021	2411.288249	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	123.9047747	210.6381171	3811.232747	393.3558745	3906.494899	294.7618781	116280.6434	32872.97054	0.545132197	0.704836643
10001	1994	1547.347215	4162.41871	638.2303793	45.73634108	7.330610666	4208.155052	645.5609899	1431.845529	391.484175	2133.301619	540.5708638	701.4560902	149.0866888	461.3209022	236.6266352	4680.52803	698.0496976	98.56018427	21.72880118	3076.036481	477.741636	49.23585298	361.5757953	39.31175137	38.46551014	38.46551014	87.70136313	77.77726151	109.1107677	3.030854649	1668.962125	11.2	1168.230293	83.89273021	2364.640131	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	123.4769755	209.9108584	3811.232747	427.9727289	3989.772691	331.6648567	120270.4161	33204.6354	0.539834566	0.677906022
10001	1995	1547.347215	4329.608077	624.009266	51.43318786	11.48287846	4381.041264	635.4921445	1466.301554	399.3055753	2178.955928	552.1529411	712.6543748	152.8473658	494.2549285	252.1477218	4679.352643	692.2214652	97.15896579	21.41988539	3115.163118	484.4679608	49.9290652	366.6665726	39.865238	39.00708219	39.00708219	88.9361474	78.87232019	109.0946509	3.030406947	1377.849607	11.2	1157.187333	83.89273021	2317.992014	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	124.6358725	211.8809833	3811.232747	432.6485748	4231.720106	331.0933761	124502.1362	33535.72878	0.525116647	0.676450138
10001	1996	1547.347215	4620.094268	652.3106062	60.07766007	9.107199639	4680.171928	661.4178059	1500.757579	407.1269756	2224.610237	563.7350184	723.8526593	156.6080428	527.1889548	267.6688083	4678.177255	686.3932327	95.7577473	21.11096959	3154.289755	487.4057113	50.23182854	368.8899908	40.1069756	39.24361604	39.24361604	89.47544458	79.35059164	109.0785341	3.029959245	1420.991784	11.2	1146.144372	83.89273021	2271.343896	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	127.0277378	215.9471542	3811.232747	472.7021404	4596.964347	373.0443491	129099.1005	33908.77312	0.504377988	0.647884542
10001	1997	1547.347215	4811.702847	810.2079402	63.33937144	11.76594356	4875.042218	821.9738838	1535.213603	414.9483759	2270.264547	575.3170957	735.0509439	160.3687197	560.1229811	283.1898949	4677.001868	680.5650003	94.35652882	20.80205379	3193.416392	491.3066586	50.63385854	371.8423986	40.42797143	39.55770198	39.55770198	90.19156052	79.98567341	109.0785341	3.029959245	1490.255224	11.2	1135.101412	83.89273021	2379.573337	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	128.4308269	218.3324057	3811.232747	647.5429328	4863.330974	544.5913158	133962.4315	34453.36444	0.490234664	0.555492382
10001	1998	1547.347215	3913.904352	651.3030754	60.04405417	9.434210924	3973.948407	660.7372864	1510.590706	408.5050361	2244.559604	564.8148355	733.9688992	156.3097995	572.2338199	281.6902894	4537.402517	661.7402756	88.1823732	19.44088548	3073.619409	497.876464	51.31093992	376.8147151	40.9685786	40.08667182	40.08667182	91.39761174	81.05525041	109.0785341	3.029959245	1439.421539	11.8	1124.058451	83.89273021	2357.716018	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	118.7316134	201.8437428	3811.232747	500.3572973	3960.71195	398.0678359	137923.1435	34851.43228	0.533930501	0.624396311
10001	1999	1547.347215	4458.617906	839.4832054	94.4952746	12.09812498	4553.11318	851.5813304	1485.967808	402.0616962	2218.854662	554.3125754	732.8868545	152.2508792	584.3446588	280.1906839	4397.803165	642.9155508	82.00821758	18.07971716	2953.822426	504.117177	51.9541052	381.5379601	41.48210587	40.58914469	40.58914469	92.54324989	82.07125056	109.0785341	3.029959245	1364.118528	11.7	1113.015491	83.89273021	2399.744873	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	123.4575204	209.8777847	3811.232747	704.4987263	4500.604975	598.6293508	142423.7484	35450.06163	0.494223584	0.517835118
10001	2000	1547.347215	4326.654635	563.4010204	68.50046257	12.49816448	4395.155097	575.8991849	1461.34491	395.6183563	2193.14972	543.8103153	731.8048099	148.1919589	596.4554976	278.6910784	4258.203813	624.090826	75.83406196	16.71854885	2834.025443	510.6107293	52.62332798	386.4525648	42.01643843	41.11197498	41.11197498	93.73530296	83.12841342	109.0785341	3.029959245	1293.911043	11.6	1101.97253	83.89273021	2259.030396	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	121.4166592	206.4083206	3811.232747	442.1551287	4363.821174	334.9285508	146787.5696	35784.99018	0.493875142	0.65075935
10001	2001	1547.347215	3740.979363	384.3875467	87.80705369	15.32752298	3828.786417	399.7150697	1436.722012	389.1750165	2167.444777	533.3080552	730.7227652	144.1330387	608.5663365	277.1914729	4118.604462	605.2661012	69.65990634	15.35738053	2714.22846	518.6333566	53.45013659	392.5244406	42.67659343	41.75791921	41.75791921	95.2080558	84.43451264	120.2635964	3.34065551	1297.798591	9.96	1090.92957	83.89273021	2507.807511	399.3981704	10.08198758	66.61484855	28.90768521	29.29649722	262.3908665	114.838678	195.2257525	3811.232747	278.0184976	3773.325374	168.296462	150560.895	35953.28664	0.521875453	0.782439753
